115;02-0836;SUP-SUCOR;CONDICIONADOR DE AR SPLIT 12000 BTUS;12311.03.34 - MAQUINAS UTENSILIOS E EQUIPAMENTOS DIVERSOS;BOM;N.F. 83;26/04/2011;1299.00;10;10;129.90;1169.10;9.74;662.49;636.51;
116;02-0875;SUP-SUPAD;CONDICIONADOR DE AR SPLIT 12000 BTUS;12311.03.34 - MAQUINAS UTENSILIOS E EQUIPAMENTOS DIVERSOS;BOM;N.F. 83;26/04/2011;1299.00;10;10;129.90;1169.10;9.74;662.49;636.51;
117;fev/92;SUCOF;CONDICIONADOR DE AR SPLIT 12000 BTUS;12311.03.34 - MAQUINAS UTENSILIOS E EQUIPAMENTOS DIVERSOS;BOM;N.F. 83;26/04/2011;1299.00;10;10;129.90;1169.10;9.74;662.49;636.51;
118;02-0897;SUPAD;CONDICIONADOR DE AR SPLIT 12000 BTUS;12311.03.34 - MAQUINAS UTENSILIOS E EQUIPAMENTOS DIVERSOS;BOM;N.F. 156;09/11/2011;1159.50;10;10;115.95;1043.55;8.70;530.47;629.03;
119;02-0866;TI;CONDICIONADOR DE AR SPLIT 12000 BTUS;12311.03.34 - MAQUINAS UTENSILIOS E EQUIPAMENTOS DIVERSOS;BOM;N.F. 156;09/11/2011;1159.50;10;10;115.95;1043.55;8.70;530.47;629.03;
120;02-0817;ADM;CONDICIONADOR DE AR SPLIT 18000 BTUS;12311.03.34 - MAQUINAS UTENSILIOS E EQUIPAMENTOS DIVERSOS;BOM;N.F. 156;09/11/2011;1797.00;10;10;179.70;1617.30;13.48;822.13;974.87;
121;02-0821;ADM;CONDICIONADOR DE AR  SPLIT SANSUNG;12311.03.34 - MAQUINAS UTENSILIOS E EQUIPAMENTOS DIVERSOS;BOM;N.F. 13239;09/06/2013;1029.00;10;10;102.90;926.10;7.72;324.14;704.87;
122;02-0823;GAB;CONDICIONADOR DE AR  SPLIT SANSUNG;12311.03.34 - MAQUINAS UTENSILIOS E EQUIPAMENTOS DIVERSOS;BOM;N.F. 13239;09/06/2013;1029.00;10;10;102.90;926.10;7.72;324.14;704.87;
123;02-0825;GAB;CONDICIONADOR DE AR  SPLIT SANSUNG;12311.03.34 - MAQUINAS UTENSILIOS E EQUIPAMENTOS DIVERSOS;BOM;N.F. 13239;09/06/2013;1029.00;10;10;102.90;926.10;7.72;324.14;704.87;
124;8000644;SUCOR;CONDICIONADOR DE AR  SPLIT SANSUNG;12311.03.34 - MAQUINAS UTENSILIOS E EQUIPAMENTOS DIVERSOS;INSERVIVEL;N.F. 13239;09/06/2013;1029.00;10;10;102.90;926.10;7.72;324.14;704.87;
125;02-0830;SUCOF;CONDICIONADOR DE AR  SPLIT SANSUNG;12311.03.34 - MAQUINAS UTENSILIOS E EQUIPAMENTOS DIVERSOS;BOM;N.F. 13239;09/06/2013;1029.00;10;10;102.90;926.10;7.72;324.14;704.87;
126;02-0898;ADM;RELOGIO DE PONTO;12311.03.34 - MAQUINAS UTENSILIOS E EQUIPAMENTOS DIVERSOS;BOM;N.F. 1294;10/12/2013;2700.00;10;10;270.00;2430.00;20.25;729.00;1971.00;
127;02-0560;SVG;BEBEDOURO REFRIGERADO TIPO COLUNA ADVANCED PLUS NAS CORES BRANCO E BEJE;12311.03.34 - MAQUINAS UTENSILIOS E EQUIPAMENTOS DIVERSOS;BOM;;31/12/2013;90.00;10;10;9.00;81.00;0.68;24.30;65.70;
128;02-0652;SVG;BEBEDOURO REFRIGERADO TIPO COLUNA BELLEIERE CALIPSO  NAS CORES BRANCO E BEJE;12311.03.34 - MAQUINAS UTENSILIOS E EQUIPAMENTOS DIVERSOS;BOM;;31/12/2013;90.00;10;10;9.00;81.00;0.68;24.30;65.70;
129;08-000982;SVG;BEBEDOURO REFRIGERADO TIPO COLUNA ESMALTEC  COR BRANCO ;12311.03.34 - MAQUINAS UTENSILIOS E EQUIPAMENTOS DIVERSOS;BOM;N.F. 5483;07/04/2015;460.00;10;10;46.00;414.00;3.45;69.00;391.00;
130;02-0547;ADM;DATA SHOW;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 329;21/06/2004;6736.50;5;20;673.65;6062.85;0.00;6062.85;673.65;
131;02-0261;TI;SCANNER USB 2400CQ3841 A HP;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 2081;21/12/2004;185.67;5;20;18.57;167.10;0.00;167.10;18.57;
132;01-0166;GAB;SCANNER USB 2400CQ3841 A HP;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 2081;21/12/2004;185.67;5;20;18.57;167.10;0.00;167.10;18.57;
133;02-0213;ADM;IMPRESSORA MATRICIAL FX 2190;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;REGULAR;N.F. 606;23/05/2005;2756.00;5;20;275.60;2480.40;0.00;2480.40;275.60;
134;8000335;TI;MICRO UPD LOG L3400-P4 PRETO;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;INSERVIVEL;N.F. 8299;24/05/2007;875.00;5;20;87.50;787.50;0.00;787.50;87.50;
135;02-0627;TI;IMPRESSORA HP LASER HP 1020 BR Q5911A;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 8300;24/05/2007;510.00;5;20;51.00;459.00;0.00;459.00;51.00;
136;02-0628;SUP-SUPAD;IMPRESSORA HP LASER HP 1020 BR Q5911A;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 8300;24/05/2007;510.00;5;20;51.00;459.00;0.00;459.00;51.00;
137;8000336;TI;MICRO ALTEC TO 5929 P P4 134;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;INSERVIVEL;N.F. 12024;13/12/2007;927.89;5;20;92.79;835.10;0.00;835.10;92.79;
138;02-0678;ADM;MICRO ALTEC TO 5929 P P4 112;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 12025;13/12/2007;761.85;5;20;76.19;685.67;0.00;685.67;76.19;
139;02-0723;ADM;MICRO ALTEC TO 5929 P P4 112;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 12026;13/12/2007;761.85;5;20;76.19;685.67;0.00;685.67;76.19;
140;02-0661;TI;MICRO ALTEC TO 5929 P P4 112;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 12027;13/12/2007;761.85;5;20;76.19;685.67;0.00;685.67;76.19;
141;02-0711;ADM;MICRO ALTEC TO 5929 P P4 112;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 12028;13/12/2007;761.85;5;20;76.19;685.67;0.00;685.67;76.19;
142;02-0721;GAB;MONITOR AOC 17 LCD 712SA PRETO /PRATA;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 12025;13/12/2007;446.15;5;20;44.62;401.54;0.00;401.54;44.62;
143;02-0675;ADM;MONITOR AOC 17 LCD 712SA PRETO /PRATA;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 12026;13/12/2007;446.15;5;20;44.62;401.54;0.00;401.54;44.62;
144;02-0673;ADM;MONITOR AOC 17 LCD 712SA PRETO /PRATA;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 12027;13/12/2007;446.15;5;20;44.62;401.54;0.00;401.54;44.62;
145;02-0709;ADM;MONITOR AOC 17 LCD 712SA PRETO /PRATA;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 12028;13/12/2007;446.15;5;20;44.62;401.54;0.00;401.54;44.62;
146;02-0674;ADM;MICRO ALTEC TO 5929 P P4 134;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 12033;13/12/2007;1071.30;5;20;107.13;964.17;0.00;964.17;107.13;
147;02-0714;GAB;MICRO ALTEC TO 5929 STER 11 DC 140;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 15604;14/05/2008;751.72;5;20;75.17;676.55;0.00;676.55;75.17;
148;02-0712;GAB;MONITOR AOC 17 LCD 712SA PRETO /PRATA;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 15604;14/05/2008;408.28;5;20;40.83;367.45;0.00;367.45;40.83;
149;02-0717;SUCOR;MICRO ALTEC TO 5929 STER 11 DC 140;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 15605;14/05/2008;751.72;5;20;75.17;676.55;0.00;676.55;75.17;
150;02-0715;SUCOR;MONITOR AOC 17 LCD 712SA PRETO /PRATA;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 15605;14/05/2008;408.28;5;20;40.83;367.45;0.00;367.45;40.83;
151;02-0865;GAB;MICRO ALTEC TO 5929 STER 11 DC 140;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 15606;14/05/2008;751.72;5;20;75.17;676.55;0.00;676.55;75.17;
152;02-0718;SUPAD;MONITOR AOC 17 LCD 712SA PRETO /PRATA;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 15606;14/05/2008;408.28;5;20;40.83;367.45;0.00;367.45;40.83;
153;02-0720;SUPAD;MICRO ALTEC TO 5929 STER 11 DC 140;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 15607;14/05/2008;751.72;5;20;75.17;676.55;0.00;676.55;75.17;
154;02-0672;ADM;MONITOR AOC 17 LCD 712SA PRETO /PRATA;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 15607;14/05/2008;408.28;5;20;40.83;367.45;0.00;367.45;40.83;
155;02-0671;SUCOF;MICRO ALTEC TO 5929 STER 11 DC 140;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 15608;14/05/2008;751.72;5;20;75.17;676.55;0.00;676.55;75.17;
156;02-0676;SUP-SUCOR;MONITOR AOC 17 LCD 712SA PRETO /PRATA;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 15608;14/05/2008;408.28;5;20;40.83;367.45;0.00;367.45;40.83;
157;02-0778;SUCOR;IMPRESSORA HP DESKJET D1460 ;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 225;02/12/2008;129.40;5;20;12.94;116.46;0.00;116.46;12.94;
158;02-0777;TI;IMPRESSORA HP DESKJET D1460 ;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 225;02/12/2008;129.40;5;20;12.94;116.46;0.00;116.46;12.94;
159;02-0779;GAB;IMPRESSORA HP DESKJET D1460 ;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 225;02/12/2008;129.40;5;20;12.94;116.46;0.00;116.46;12.94;
160;02-0780;GAB;MULTIFUNCIONAL HP OFFICEJET J3680;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 225;02/12/2008;340.00;5;20;34.00;306.00;0.00;306.00;34.00;
161;02-0787;SUPAD;MICRO HP DESKTOP DC5850;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 59762;19/02/2009;1479.45;5;20;147.95;1331.51;0.00;1331.51;147.95;
162;02-0792;SUPAD;MICRO HP DESKTOP DC5850;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 59762;19/02/2009;1479.45;5;20;147.95;1331.51;0.00;1331.51;147.95;
163;02-0789;SUPAD;MICRO HP DESKTOP DC5850;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 59762;19/02/2009;1479.45;5;20;147.95;1331.51;0.00;1331.51;147.95;
164;02-0790;SUPAD;MICRO HP DESKTOP DC5850;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 59762;19/02/2009;1479.45;5;20;147.95;1331.51;0.00;1331.51;147.95;
165;02-0799;SUPAD;MICRO HP DESKTOP DC5850;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 59762;19/02/2009;1479.45;5;20;147.95;1331.51;0.00;1331.51;147.95;
166;02-0782;SUP-SUCOR;MICRO HP DESKTOP DC5850;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 59762;19/02/2009;1479.45;5;20;147.95;1331.51;0.00;1331.51;147.95;
167;8000351;SUCOF;MICRO HP DESKTOP DC5850;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;INSERVIVEL;N.F. 59762;19/02/2009;1479.45;5;20;147.95;1331.51;0.00;1331.51;147.95;
168;02-0783;SUCOF;MICRO HP DESKTOP DC5850;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 59762;19/02/2009;1479.45;5;20;147.95;1331.51;0.00;1331.51;147.95;
169;8000350;SUCOF;MICRO HP DESKTOP DC5850;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;INSERVIVEL;N.F. 59762;19/02/2009;1479.45;5;20;147.95;1331.51;0.00;1331.51;147.95;
170;8000353;SUCOF;MICRO HP DESKTOP DC5850;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;INSERVIVEL;N.F. 59762;19/02/2009;1479.45;5;20;147.95;1331.51;0.00;1331.51;147.95;
171;8000354;SUCOF;MICRO HP DESKTOP DC5850;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;INSERVIVEL;N.F. 59762;19/02/2009;1479.45;5;20;147.95;1331.51;0.00;1331.51;147.95;
172;02-0091;SUCOF;MICRO HP DESKTOP DC5850;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 59762;19/02/2009;1479.45;5;20;147.95;1331.51;0.00;1331.51;147.95;
173;01-0506;SUPAD;MONITOR DE VID COL HP LCD W17 E 17;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 59762;19/02/2009;408.55;5;20;40.86;367.70;0.00;367.70;40.86;
174;01-0520;SUPAD;MONITOR DE VID COL HP LCD W17 E 17;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 59762;19/02/2009;408.55;5;20;40.86;367.70;0.00;367.70;40.86;
175;01-0517;SUPAD;MONITOR DE VID COL HP LCD W17 E 17;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 59762;19/02/2009;408.55;5;20;40.86;367.70;0.00;367.70;40.86;
176;01-0513;SUPAD;MONITOR DE VID COL HP LCD W17 E 17;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 59762;19/02/2009;408.55;5;20;40.86;367.70;0.00;367.70;40.86;
177;01-0515;SUPAD;MONITOR DE VID COL HP LCD W17 E 17;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 59762;19/02/2009;408.55;5;20;40.86;367.70;0.00;367.70;40.86;
178;01-0502;SUPAD;MONITOR DE VID COL HP LCD W17 E 17;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 59762;19/02/2009;408.55;5;20;40.86;367.70;0.00;367.70;40.86;
179;01-0511;SUPAD;MONITOR DE VID COL HP LCD W17 E 17;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 59762;19/02/2009;408.55;5;20;40.86;367.70;0.00;367.70;40.86;
180;01-0516;SUPAD;MONITOR DE VID COL HP LCD W17 E 17;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 59762;19/02/2009;408.55;5;20;40.86;367.70;0.00;367.70;40.86;
181;01-0501;SUPAD;MONITOR DE VID COL HP LCD W17 E 17;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 59762;19/02/2009;408.55;5;20;40.86;367.70;0.00;367.70;40.86;
182;01-0504;SUPAD;MONITOR DE VID COL HP LCD W17 E 17;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 59762;19/02/2009;408.55;5;20;40.86;367.70;0.00;367.70;40.86;
183;01-0509;SUP-SUCOR;MONITOR DE VID COL HP LCD W17 E 17;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 59762;19/02/2009;408.55;5;20;40.86;367.70;0.00;367.70;40.86;
184;01-0519;SUCOF;MONITOR DE VID COL HP LCD W17 E 17;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 59762;19/02/2009;408.55;5;20;40.86;367.70;0.00;367.70;40.86;
185;01-0503;SUCOF;MONITOR DE VID COL HP LCD W17 E 17;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 59762;19/02/2009;408.55;5;20;40.86;367.70;0.00;367.70;40.86;
186;01-0510;SUCOF;MONITOR DE VID COL HP LCD W17 E 17;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 59762;19/02/2009;408.55;5;20;40.86;367.70;0.00;367.70;40.86;
187;01-0512;SUCOF;MONITOR DE VID COL HP LCD W17 E 17;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 59762;19/02/2009;408.55;5;20;40.86;367.70;0.00;367.70;40.86;
188;01-0508;SUCOF;MONITOR DE VID COL HP LCD W17 E 17;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 59762;19/02/2009;408.55;5;20;40.86;367.70;0.00;367.70;40.86;
189;01-0505;SUCOF;MONITOR DE VID COL HP LCD W17 E 17;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 59762;19/02/2009;408.55;5;20;40.86;367.70;0.00;367.70;40.86;
190;01-0507;SUCOF;MONITOR DE VID COL HP LCD W17 E 17;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 59762;19/02/2009;408.55;5;20;40.86;367.70;0.00;367.70;40.86;
191;01-0514;SUPAD;MONITOR DE VID COL HP LCD W17 E 17;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 59762;19/02/2009;408.55;5;20;40.86;367.70;0.00;367.70;40.86;
192;01-0518;PRO;MONITOR DE VID COL HP LCD W17 E 17;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 59762;19/02/2009;408.55;5;20;40.86;367.70;0.00;367.70;40.86;
193;01-0547;GAB;IMPRESSORA HP LASER COLOR CP 1515N;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 275537;08/04/2009;788.60;5;20;78.86;709.74;0.00;709.74;78.86;
194;02-0556;TI;SWITCH TRICOM 24 PORTAS 10/100MBPS;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 95;16/04/2009;680.00;5;20;68.00;612.00;0.00;612.00;68.00;
195;01-0564;SUCOF;IMPRESSORA HP LASERJET PI606DN;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 830;16/06/2010;999.00;5;20;99.90;899.10;0.00;899.10;99.90;
196;01-0551;ADM;MONITOR 18.5 POL LG LCD W1943C  WIDE PRETO;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 830;16/06/2010;409.00;5;20;40.90;368.10;0.00;368.10;40.90;
197;01-0561;SUPAD;MONITOR 18.5 POL LG LCD W1943C  WIDE PRETO;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 830;16/06/2010;409.00;5;20;40.90;368.10;0.00;368.10;40.90;
198;01-0549;ADM;MONITOR 18.5 POL LG LCD W1943C  WIDE PRETO;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 830;16/06/2010;409.00;5;20;40.90;368.10;0.00;368.10;40.90;
199;01-0550;ADM;MONITOR 18.5 POL LG LCD W1943C  WIDE PRETO;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 830;16/06/2010;409.00;5;20;40.90;368.10;0.00;368.10;40.90;
200;01-0562;SUPAD;MICRO DEXPC INTEL DUAL-CORE E5400;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 830;16/06/2010;621.00;5;20;62.10;558.90;0.00;558.90;62.10;
201;01-0528;ADM;MICRO DEXPC INTEL DUAL-CORE E5400;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 830;16/06/2010;621.00;5;20;62.10;558.90;0.00;558.90;62.10;
202;8000352;TI;MICRO DEXPC INTEL DUAL-CORE E5400;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;INSERVIVEL;N.F. 830;16/06/2010;621.00;5;20;62.10;558.90;0.00;558.90;62.10;
203;01-0548;ADM;MICRO DEXPC INTEL DUAL-CORE E5400;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;N.F. 830;16/06/2010;621.00;5;20;62.10;558.90;0.00;558.90;62.10;
204;fev/49;ADM;MULTIFUNCIONAL HP OFFICEJET J3680;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;5133;20/04/2011;279.00;5;20;27.90;251.10;0.00;251.10;27.90;
205;fev/55;SUP-SUCOR;IMPRESSORA HP LASERJET P055DN;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;6518;03/08/2011;860.00;5;20;86.00;774.00;0.00;774.00;86.00;
206;fev/50;SUCOF;IMPRESSORA HP LASERJET P055DN;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;6518;03/08/2011;860.00;5;20;86.00;774.00;0.00;774.00;86.00;
207;02-0815;GAB;I PAD 3 APPLE WI-FI 32G MD 370 BZ/A - COR: BRANCO;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;11253;19/07/2012;2049.00;5;20;204.90;1844.10;30.74;1628.96;420.05;
208;02-0816;GAB;I PAD 3 APPLE WI-FI 32G MD 370 BZ/A - COR: BRANCO;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;11253;19/07/2012;2049.00;5;20;204.90;1844.10;30.74;1628.96;420.05;
209;02-0824;GAB;IMPRESSORA HP COLOR CP1525NW CE875A;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;11729;28/08/2012;1060.00;5;20;106.00;954.00;15.90;826.80;233.20;
210;fev/39;TI;CPU HP PROLIANT SERVER. 2 PROCESSADORES INTEL XEON E5506 2.13GHz. 5 HDs 250GB. GRAVADOR DE DVD;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;681;28/10/2010;14149.00;5;20;1414.90;12734.10;0.00;12734.10;1414.90;
211;fev/56;PRO;"""IMPRESSORA HP LASERJET P2055DN";" MODELO: CE459A""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;8305;40806.00;553.33;5;20.00;55.33;498.00;0.00;498.00;55.333
212;fev/22;SUCOF;"""MONITOR ARQUIMEDES 19 WIDESCREEN";" MODELO: LA-A920""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;900003227;40774.00;305.22;5;20.00;30.52;274.70;0.00;274.70;30.522
213;fev/08;GAB;"""MONITOR ARQUIMEDES 19 WIDESCREEN";" MODELO: LA-A920""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;900003227;40774.00;305.22;5;20.00;30.52;274.70;0.00;274.70;30.522
214;fev/10;GAB;"""MONITOR ARQUIMEDES 19 WIDESCREEN";" MODELO: LA-A920""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;900003227;40774.00;305.22;5;20.00;30.52;274.70;0.00;274.70;30.522
215;fev/07;GAB;CPU ARQUIMEDES PROCESSADOR PENTIUM DUAL CORE 3.0GHZ. MEMÓRIA RAM 2GB. HD 320GB. GRAVADOR dE DVD;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;900003227;19/08/2011;1037.46;5;20;103.75;933.71;0.00;933.71;103.75;
216;fev/09;GAB;CPU ARQUIMEDES PROCESSADOR PENTIUM DUAL CORE 3.0GHZ. MEMÓRIA RAM 2GB. HD 320GB. GRAVADOR dE DVD;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;900003227;19/08/2011;1037.46;5;20;103.75;933.71;0.00;933.71;103.75;
217;fev/28;SUCOR;"""MONITOR ARQUIMEDES 19 WIDESCREEN";" MODELO: LA-A920""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;900003227;40774.00;305.22;5;20.00;30.52;274.70;0.00;274.70;30.522
218;fev/27;SUCOR;CPU ARQUIMEDES PROCESSADOR PENTIUM DUAL CORE 3.0GHZ. MEMÓRIA RAM 2GB. HD 320GB. GRAVADOR dE DVD;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;900003227;19/08/2011;1037.46;5;20;103.75;933.71;0.00;933.71;103.75;
219;fev/12;SUCOF;"""MONITOR ARQUIMEDES 19 WIDESCREEN";" MODELO: LA-A920""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;900003227;40774.00;305.22;5;20.00;30.52;274.70;0.00;274.70;30.522
220;fev/05;SUCOF;CPU ARQUIMEDES PROCESSADOR PENTIUM DUAL CORE 3.0GHZ. MEMÓRIA RAM 2GB. HD 320GB. GRAVADOR dE DVD;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;900003227;19/08/2011;1037.46;5;20;103.75;933.71;0.00;933.71;103.75;
221;fev/02;SUCOF;CPU ARQUIMEDES PROCESSADOR PENTIUM DUAL CORE 3.0GHZ. MEMÓRIA RAM 2GB. HD 320GB. GRAVADOR dE DVD;12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;900003227;19/08/2011;1037.46;5;20;103.75;933.71;0.00;933.71;103.75;
222;fev/54;SUCOF;"""IMPRESSORA HP LASERJET P2055DN";" MODELO: CE459A""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;8305;40806.00;553.33;5;20.00;55.33;498.00;0.00;498.00;55.333
223;02-0895;SUCOF;"""MONITOR ARQUIMEDES 19 WIDESCREEN";" MODELO: LA-A920""";12311.02.35- EQUIPAMENTOS  DE PROCESSAMENTO DE DADOS;BOM;900003227;40774.00;305.22;5;20.00;30.52;274.70;0.00;274.70;30.522
